target_id	length	eff_length	est_counts	tpm
Solyc07g024015.1.1	8967	8684.02	1.00322	0.00416586
Solyc07g009360.2.1	363	117.379	114	35.0224
Solyc03g082950.3.1	878	595.594	12	0.726544
Solyc11g022440.2.1	258	61.8971	0	0
Solyc03g019970.3.1	1779	1496.02	5	0.120522
Solyc01g006790.2.1	731	449.829	524	42.0064
Solyc05g018220.2.1	558	280.379	2	0.257226
Solyc01g107220.2.1	1167	884.015	0	0
Solyc05g051340.2.1	2629	2346.02	271	4.16552
Solyc09g075840.3.1	328	95.0036	0	0
Solyc03g058370.2.1	1017	734.015	0	0
Solyc05g007250.3.1	1074	791.015	2166	98.7426
Solyc04g048980.3.1	553	275.576	0	0
Solyc01g011091.1.1	8096	7813.02	346.449	1.59901
Solyc04g051680.3.1	2052	1769.02	286	5.82996
Solyc04g082200.2.1	1157	874.015	3166	130.624
Solyc11g044632.1.1	686	405.652	0	0
Solyc06g007430.2.1	2112	1829.02	966	19.0454
Solyc08g036560.2.1	741	459.783	251	19.6857
Solyc01g090340.2.1	988	705.015	2535	129.661
Solyc08g076720.3.1	4114	3831.02	792	7.45491
Solyc02g068930.3.1	1005	722.015	312	15.5826
Solyc01g095170.2.1	922	639.411	153	8.62864
Solyc07g018400.3.1	174	43.3156	13	10.8226
Solyc07g006300.3.1	2508	2225.02	1100	17.8275
Solyc09g072910.2.1	1314	1031.02	0	0
Solyc08g075320.3.1	2532	2249.02	5.00975	0.0803257
Solyc03g044273.1.1	5441	5158.02	288.626	2.01783
Solyc09g005730.3.1	735	453.783	973	77.3206
Solyc04g079830.2.1	2469	2186.02	2098	34.6085
Solyc07g041820.2.1	3138	2855.02	0	0
Solyc01g044510.2.1	547	269.852	0	0
Solyc03g071853.1.1	894	611.534	1	0.0589672
Solyc01g095070.3.1	869	586.653	278	17.0881
Solyc06g007890.3.1	568	289.799	0	0
Solyc09g055610.2.1	105	28.7796	0	0
Solyc04g009590.3.1	568	289.799	0	0
Solyc02g077240.3.1	2165	1882.02	56	1.07299
Solyc03g083100.3.1	1862	1579.02	1786	40.7874
Solyc08g006645.1.1	406	148.518	5.16738	1.25465
Solyc04g007825.1.1	1329	1046.02	36	1.24107
Solyc03g044060.3.1	3067	2784.02	216	2.79778
Solyc06g008980.3.1	1496	1213.02	27	0.802654
Solyc10g050757.1.1	1464	1181.02	0	0
Solyc01g094710.2.1	359	114.607	0	0
Solyc05g017830.2.1	232	53.7258	0	0
Solyc11g027940.2.1	462	194.133	0	0
Solyc03g034130.3.1	840	557.653	0	0
Solyc04g011990.2.1	3364	3081.02	2	0.0234082
Solyc07g017560.3.1	2822	2539.02	1	0.0142025
Solyc01g005380.2.1	1818	1535.02	349.064	8.20018
Solyc12g005820.2.1	826	543.763	0	0
Solyc03g116170.3.1	1234	951.015	268	10.162
Solyc04g016010.3.1	2019	1736.02	116	2.40955
Solyc12g098590.2.1	2992	2709.02	4520	60.1669
Solyc03g082575.1.1	2097	1814.02	42.5355	0.845555
Solyc09g020070.2.1	1401	1118.02	0	0
Solyc07g017330.2.1	730	448.829	0	0
Solyc01g021700.2.1	1146	863.015	0	0
Solyc09g055550.3.1	1685	1402.02	80	2.05763
Solyc01g014537.1.1	654	374.044	12	1.15688
Solyc03g098750.3.1	1586	1303.02	174	4.81538
Solyc06g054230.3.1	1995	1712.02	0	0
Solyc09g010340.2.1	1272	989.015	0	0
Solyc06g043140.3.1	1035	752.015	0	0
Solyc03g034165.1.1	1203	920.015	16.89	0.662013
Solyc01g012640.2.1	561	283.293	0	0
Solyc05g023660.2.1	1239	956.015	0	0
Solyc11g008140.2.1	1826	1543.02	302	7.05777
Solyc02g062930.3.1	1567	1284.02	295	8.28482
Solyc08g066400.2.1	953	670.151	0	0
Solyc10g036690.2.1	93	28.85	0	0
Solyc09g011710.3.1	939	656.283	5504	302.426
Solyc12g096860.2.1	2683	2400.02	52	0.781305
Solyc02g063040.3.1	1276	993.015	220	7.9891
Solyc06g076840.2.1	2830	2547.02	0	0
Solyc01g056940.2.1	756	474.783	2917	221.55
Solyc06g054620.3.1	855	572.653	50	3.14854
Solyc01g056270.2.1	701	420.445	0	0
Solyc01g020230.3.1	2531	2248.02	42	0.673722
Solyc01g014107.1.1	766	484.688	197	14.6567
Solyc06g052140.2.1	885	602.534	0	0
Solyc05g052990.3.1	658	377.969	172	16.4098
Solyc06g033810.2.1	609	329.783	1	0.109346
Solyc01g009690.2.1	2586	2303.02	307.683	4.81767
Solyc02g078420.2.1	309	84.7721	0	0
Solyc07g041240.2.1	468	199.015	30	5.43583
Solyc12g038770.2.1	729	447.829	0	0
Solyc06g052080.3.1	2780	2497.02	903	13.0406
Solyc11g020740.2.1	90	29.2254	0	0
Solyc01g014180.3.1	976	693.015	4558	237.172
Solyc12g038350.2.1	872	589.594	8	0.489292
Solyc03g031650.3.1	738	456.783	170	13.4205
Solyc11g072410.2.1	2582	2299.02	560.486	8.79131
Solyc06g008100.3.1	663	382.969	26	2.44817
Solyc09g083445.1.1	618	338.649	35379	3767.26
Solyc06g064740.3.1	358	113.92	3	0.949629
Solyc02g062260.2.1	226	52.0819	0	0
Solyc11g006650.2.1	2753	2470.02	70	1.02195
Solyc10g008330.3.1	689	408.652	4	0.352969
Solyc10g036640.2.1	240	55.9542	0	0
Solyc11g063580.2.1	291	75.5998	11	5.2469
Solyc01g111080.3.1	23222	22939	3083.44	4.8472
Solyc04g071540.3.1	3007	2724.02	460	6.08947
Solyc12g062470.2.1	485	213.444	3	0.506837
Solyc06g050840.3.1	977	694.015	330	17.1465
Solyc10g009530.3.1	1365	1082.02	19.5094	0.650192
Solyc07g052480.3.1	3041	2758.02	10858	141.966
Solyc01g008410.2.1	2163	1880.02	0	0
Solyc11g072650.2.1	1699	1416.02	0	0
Solyc01g101080.2.1	666	385.892	7	0.654129
Solyc06g011490.3.1	1249	966.015	284	10.6015
Solyc09g020130.3.1	1655	1372.02	1950	51.2515
Solyc11g012600.2.1	1028	745.015	0	0
Solyc03g096645.1.1	4058	3775.02	560.756	5.35656
Solyc02g070420.2.1	1007	724.015	59	2.93857
Solyc01g090710.3.1	1946	1663.02	77	1.66965
Solyc05g013230.2.1	342	103.484	0	0
Solyc11g028080.2.1	685	404.693	283	25.2169
Solyc03g032030.3.1	1722	1439.02	79	1.97967
Solyc06g053950.2.1	645	365.119	23	2.27156
Solyc12g009050.2.1	2268	1985.02	172	3.12461
Solyc09g015100.3.1	446	180.741	1	0.199514
Solyc08g061740.2.1	261	62.9723	0	0
Solyc07g008020.3.1	817	534.925	658	44.3572
Solyc07g005470.3.1	2223	1940.02	162	3.01121
Solyc12g042880.2.1	1074	791.015	5	0.227938
Solyc07g066275.1.1	1327	1044.02	764	26.3887
Solyc01g017410.2.1	501	227.43	0	0
Solyc02g014490.3.1	2997	2714.02	2	0.0265735
Solyc07g014585.1.1	1067	784.015	0	0
Solyc08g059780.2.1	1452	1169.02	12	0.370162
Solyc02g080590.3.1	821	538.871	589	39.415
Solyc01g066580.2.1	135	34.7941	30	31.0919
Solyc02g089930.3.1	2658	2375.02	1892	28.7267
Solyc04g081560.3.1	2712	2429.02	16	0.237531
Solyc12g010740.2.1	949	666.151	99	5.35912
Solyc09g030420.3.1	357	113.259	6	1.91033
Solyc09g056430.3.1	1825	1542.02	32	0.748329
Solyc07g009280.3.1	518	242.931	0	0
Solyc07g032670.2.1	1243	960.015	41	1.54006
Solyc04g018000.2.1	1215	932.015	0	0
Solyc01g057490.3.1	442	177.472	7	1.42232
Solyc04g006990.3.1	1321	1038.02	32	1.11167
Solyc04g009900.3.1	1390	1107.02	2486	80.9801
Solyc02g021063.1.1	1655	1372.02	102.029	2.6816
Solyc04g072470.3.1	508	233.956	5	0.770668
Solyc06g082020.3.1	489	216.687	0	0
Solyc11g072800.2.1	4144	3861.02	6	0.0560378
Solyc08g080110.3.1	2880	2597.02	786	10.9139
Solyc08g074680.2.1	5534	5251.02	1042	7.15575
Solyc00g005850.2.1	566	288.091	0	0
Solyc12g009745.1.1	2898	2615.02	31.2661	0.431152
Solyc10g008210.3.1	4197	3914.02	52	0.479084
Solyc06g072480.1.1	516	241.055	3	0.448782
Solyc09g057715.1.1	519	243.832	0	0
Solyc05g015710.3.1	1126	843.015	705	30.1568
Solyc12g097070.2.1	1320	1037.02	112	3.89461
Solyc12g019340.1.1	183	44.6681	0	0
Solyc05g006260.1.1	183	44.6681	0	0
Solyc01g067380.3.1	1781	1498.02	608	14.6359
Solyc12g042120.2.1	508	233.956	86	13.2555
Solyc07g006800.1.1	1362	1079.02	0	0
Solyc09g009280.1.1	885	602.534	29	1.73559
Solyc06g005070.2.1	2155	1872.02	907	17.4714
Solyc11g066760.2.1	2304	2021.02	297	5.29929
Solyc06g071540.3.1	3375	3092.02	71	0.828033
Solyc09g065150.1.1	150	39.3543	0	0
Solyc10g081230.2.1	1185	902.015	0	0
Solyc01g106390.3.1	2020	1737.02	760	15.7776
Solyc09g007080.3.1	5868	5585.02	758.927	4.90012
Solyc11g066500.2.1	3576	3293.02	1908	20.8937
Solyc01g102637.1.1	282	71.3441	7	3.53811
Solyc03g060510.3.1	1738	1455.02	726	17.9929
Solyc11g066460.1.1	651	371.119	181	17.5872
Solyc06g082800.3.1	1406	1123.02	503	16.1515
Solyc01g105290.3.1	1594	1311.02	2544	69.9746
Solyc08g062965.1.1	528	252.173	0	0
Solyc03g058900.2.1	501	227.43	2	0.317112
Solyc11g011542.1.1	477	206.825	85	14.8199
Solyc03g007860.1.1	558	280.379	219	28.1663
Solyc06g048620.3.1	4542	4259.02	281	2.37918
Solyc03g006490.3.1	1155	872.015	62	2.56389
Solyc11g017373.1.1	738	456.783	0	0
Solyc09g060100.3.1	5908	5625.02	1499.09	9.61028
Solyc03g006950.2.1	2238	1955.02	0	0
Solyc03g114300.3.1	2676	2393.02	383	5.77144
Solyc02g011755.1.1	321	90.8716	0	0
Solyc11g010105.1.1	741	459.783	220	17.2544
Solyc09g092080.3.1	862	579.653	143	8.89609
Solyc05g055160.3.1	2243	1960.02	39974	735.443
Solyc06g053780.3.1	2021	1738.02	280	5.80946
Solyc07g055920.3.1	1156	873.015	2	0.0826113
Solyc02g062040.3.1	1448	1165.02	344	10.6478
Solyc05g046390.3.1	754	472.783	1989	151.706
Solyc09g042300.2.1	2512	2229.02	10	0.161777
Solyc03g044600.2.1	1206	923.015	9	0.351613
Solyc11g067270.1.1	1293	1010.02	1	0.0357029
Solyc09g083370.3.1	1089	806.015	245.252	10.9724
Solyc09g018235.1.1	789	507.343	0	0
Solyc03g115845.1.1	300	80.0948	21	9.45466
Solyc07g065280.3.1	693	412.57	1128	98.5921
Solyc10g018885.1.1	357	113.259	124	39.4802
Solyc10g051050.2.1	2773	2490.02	98	1.41924
Solyc03g007680.3.1	1191	908.015	462	18.3476
Solyc03g115800.1.1	1281	998.015	0	0
Solyc05g005910.3.1	1815	1532.02	5	0.11769
Solyc07g032300.1.1	213	49.0535	0	0
Solyc01g091860.3.1	3645	3362.02	520.113	5.57865
Solyc12g098660.2.1	1485	1202.02	567	17.01
Solyc04g057890.3.1	4289	4006.02	678.471	6.1073
Solyc06g008960.3.1	4420	4137.02	755	6.58098
Solyc02g030520.1.1	69	33.1538	0	0
Solyc10g044967.1.1	720	439.184	0	0
Solyc07g026705.1.1	641	361.156	14	1.39786
Solyc07g039384.1.1	453	186.488	0	0
Solyc08g005440.3.1	3192	2909.02	402	4.98323
Solyc01g005610.3.1	1068	785.015	2	0.091872
Solyc04g050345.1.1	390	136.883	0	0
Solyc10g086290.2.1	1363	1080.02	0	0
Solyc12g035860.1.1	315	87.6877	11	4.52361
Solyc05g016473.1.1	3230	2947.02	0	0
Solyc02g088954.1.1	675	394.814	18.9408	1.72996
Solyc08g082330.3.1	484	212.798	48	8.13401
Solyc05g026050.3.1	1505	1222.02	603	17.7939
Solyc10g050630.1.1	315	87.6877	0	0
Solyc07g039540.1.1	246	57.8638	12	7.47835
Solyc01g096185.1.1	435	171.679	135	28.3562
Solyc07g021740.2.1	811	529.031	0	0
Solyc02g062375.1.1	3217	2934.02	1404	17.2558
Solyc12g009620.2.1	1820	1537.02	686	16.0945
Solyc05g012170.2.1	783	501.343	0	0
Solyc01g103803.1.1	699	418.445	0	0
Solyc12g087900.2.1	1377	1094.02	0	0
Solyc09g090660.3.1	2092	1809.02	1983.48	39.5382
Solyc02g081700.1.1	747	465.783	2809	217.47
Solyc08g079580.1.1	447	181.489	0	0
Solyc04g057880.3.1	6172	5889.02	704.097	4.31143
Solyc05g021090.3.1	1542	1259.02	86.3769	2.47399
Solyc06g082000.3.1	2271	1988.02	33	0.598584
Solyc11g045540.1.1	447	181.489	0	0
Solyc10g084360.1.1	165	42.2829	0	0
Solyc03g062745.1.1	441	176.644	1.45268	0.296553
Solyc04g050550.2.1	2358	2075.02	338	5.8739
Solyc05g024454.1.1	521	245.707	0	0
Solyc09g016957.1.1	339	101.742	0	0
Solyc09g060170.1.1	1035	752.015	0	0
Solyc05g055790.3.1	2662	2379.02	742	11.247
Solyc01g096255.1.1	405	147.901	0	0
Solyc05g054170.3.1	4313	4030.02	1072	9.59222
Solyc01g005730.3.1	3708	3425.02	301.818	3.17771
Solyc10g018355.1.1	780	498.343	0	0
Solyc08g076830.1.1	1026	743.015	74	3.59141
Solyc10g045040.1.1	225	51.9647	5	3.4697
Solyc03g081203.1.1	183	44.6681	23	18.5678
Solyc02g085700.2.1	2892	2609.02	1165	16.102
Solyc12g008580.2.1	2991	2708.02	112	1.49141
Solyc08g014290.1.1	1188	905.015	459	18.2889
Solyc01g102970.3.1	2799	2516.02	1375	19.707
Solyc08g044540.1.1	225	51.9647	0	0
Solyc06g060270.3.1	3396	3113.02	54	0.625523
Solyc06g072570.3.1	1211	928.015	1099	42.7045
Solyc01g109070.2.1	616	336.649	122	13.0681
Solyc05g041900.1.1	285	72.9411	0	0
Solyc01g010050.3.1	1875	1592.02	1793.31	40.6199
Solyc08g061450.2.1	1512	1229.02	59	1.73111
Solyc10g055740.2.1	1711	1428.02	271	6.84333
Solyc01g086900.3.1	3177	2894.02	422	5.25827
Solyc11g007120.2.1	1251	968.015	409	15.236
Solyc01g104448.1.1	516	241.055	7.58056	1.13401
Solyc01g060410.3.1	279	69.6515	0	0
Solyc02g080470.3.1	3187	2904.02	857	10.6417
Solyc08g045760.1.1	261	62.9723	0	0
Solyc11g008720.2.1	2785	2502.02	340	4.90027
Solyc05g051840.1.1	1134	851.015	450	19.068
Solyc02g084550.3.1	1100	817.015	435	19.1995
Solyc04g017965.1.1	300	80.0948	0	0
Solyc07g045250.1.1	213	49.0535	471	346.244
Solyc02g092420.3.1	2392	2109.02	64	1.09429
Solyc10g055650.2.1	3037	2754.02	1356	17.7551
Solyc07g007290.1.1	1572	1289.02	6	0.167851
Solyc06g068930.2.1	1137	854.015	1	0.0422246
Solyc05g009050.3.1	4077	3794.02	378	3.59272
Solyc04g054730.3.1	2506	2223.02	401	6.50478
Solyc03g034201.1.1	498	224.686	0	0
Solyc06g007165.1.1	2062	1779.02	1391	28.1954
Solyc03g013630.3.1	2749	2466.02	333	4.86944
Solyc03g112200.1.1	756	474.783	2166	164.511
Solyc02g083630.3.1	2225	1942.02	229.356	4.25882
Solyc02g092810.3.1	868	585.653	650	40.0225
Solyc10g082060.1.1	759	477.688	1	0.0754895
Solyc01g087570.2.1	548	270.797	193.596	25.78
Solyc09g063140.3.1	2272	1989.02	1109.15	20.1087
Solyc01g060210.3.1	456	189.189	17	3.24029
Solyc02g069515.1.1	1210	927.015	105	4.08445
Solyc02g070210.3.1	1637	1354.02	201	5.35308
Solyc09g008950.1.1	828	545.763	0	0
Solyc03g116390.3.1	617	337.649	118	12.6022
Solyc06g071340.1.1	96	28.0765	0	0
Solyc11g017470.2.1	1385	1102.02	1171	38.3178
Solyc02g030630.1.1	921	638.411	0	0
Solyc08g083175.1.1	396	141.317	0	0
Solyc08g048250.3.1	1857	1574.02	656	15.0289
Solyc12g032937.1.1	345	105.572	0	0
Solyc09g009190.3.1	2730	2447.02	8943	131.789
Solyc12g006870.2.1	1232	949.015	1658	63.0003
Solyc07g008350.3.1	1670	1387.02	685	17.809
Solyc08g068640.3.1	5247	4964.02	143.84	1.04491
Solyc02g021520.1.1	279	69.6515	0	0
Solyc09g007250.3.1	1648	1365.02	4343	114.732
Solyc12g087870.2.1	1737	1454.02	134	3.32328
Solyc03g058213.1.1	309	84.7721	4	1.70152
Solyc02g079280.3.1	1274	991.015	173	6.29502
Solyc08g008630.3.1	1303	1020.02	5887	208.122
Solyc06g005310.3.1	1358	1075.02	175	5.87022
Solyc12g049120.2.1	1332	1049.02	0	0
Solyc09g072940.2.1	858	575.653	0	0
Solyc08g075540.3.1	2634	2351.02	2293	35.1706
Solyc09g091510.3.1	1452	1169.02	2322	71.6264
Solyc04g016177.1.1	1251	968.015	68	2.53313
Solyc03g120050.3.1	1594	1311.02	190.333	5.23526
Solyc05g018453.1.1	867	584.653	0	0
Solyc07g065320.3.1	4946	4663.02	2426	18.761
Solyc05g013560.3.1	448	182.334	222	43.9053
Solyc01g108380.2.1	1059	776.015	0	0
Solyc06g035943.1.1	780	498.343	0	0
Solyc08g006251.1.1	678	397.814	0	0
Solyc05g025810.3.1	1306	1023.02	1579	55.6584
Solyc03g115350.2.1	507	233.052	0	0
Solyc12g011190.2.1	1418	1135.02	153	4.86095
Solyc11g071423.1.1	2259	1976.02	106.934	1.95144
Solyc10g045555.1.1	393	138.977	0	0
Solyc08g080585.1.1	714	433.402	247.603	20.6014
Solyc02g005115.1.1	550	272.715	18.7504	2.47932
Solyc02g086660.3.1	3546	3263.02	744.753	8.23046
Solyc04g070987.1.1	535	258.629	187.085	26.085
Solyc03g096193.1.1	399	143.471	0	0
Solyc10g074520.2.1	1668	1385.02	60	1.56217
Solyc02g065360.3.1	2862	2579.02	581	8.12369
Solyc01g020570.2.1	1065	782.015	0	0
Solyc02g076790.3.1	1037	754.015	477	22.8123
Solyc03g080115.1.1	945	662.151	0	0
Solyc03g005470.3.1	839	556.653	1191	77.154
Solyc05g047540.3.1	4664	4381.02	1319.54	10.8612
Solyc11g020471.1.1	882	599.594	0	0
Solyc05g005770.3.1	1621	1338.02	372	10.0257
Solyc03g044420.2.1	1271	988.015	36	1.31392
Solyc06g072135.1.1	1409	1126.02	184	5.89257
Solyc04g054760.3.1	876	593.594	295	17.9211
Solyc05g014177.1.1	448	182.334	5	0.988858
Solyc03g111705.1.1	792	510.343	0	0
Solyc07g015850.1.1	507	233.052	0	0
Solyc03g063290.3.1	850	567.653	472.379	30.0081
Solyc09g020190.3.1	2061	1778.02	2059	41.7592
Solyc11g008340.2.1	3580	3297.02	1644	17.9809
Solyc12g019777.1.1	477	206.825	0	0
Solyc09g082740.1.1	288	74.3443	0	0
Solyc03g051820.1.1	411	152.405	0	0
Solyc01g108820.1.1	768	486.688	0	0
Solyc09g008917.1.1	192	45.701	0	0
Solyc11g072320.2.1	4765	4482.02	3126	25.1505
Solyc03g112770.3.1	871	588.594	687	42.0893
Solyc04g054430.2.1	1054	771.015	193	9.02662
Solyc10g052660.2.1	600	320.948	1174.43	131.954
Solyc04g083160.2.1	2894	2611.02	52	0.718166
Solyc02g088510.3.1	1452	1169.02	164	5.05888
Solyc02g086920.2.1	2778	2495.02	0	0
Solyc04g039830.2.1	636	356.228	1	0.101229
Solyc08g062387.1.1	405	147.901	12	2.92577
Solyc03g117720.3.1	1465	1182.02	35	1.06777
Solyc04g074165.1.1	420	159.43	45	10.1783
Solyc07g063080.3.1	2851	2568.02	33	0.463391
Solyc11g062195.1.1	489	216.687	5	0.832088
Solyc07g062020.2.1	849	566.653	0	0
Solyc04g050823.1.1	585	306.231	0	0
Solyc01g108080.3.1	384	132.466	4.17996	1.13788
Solyc08g066460.2.1	935	652.283	0	0
Solyc08g006000.3.1	1005	722.015	1031	51.4924
Solyc03g007825.1.1	885	602.534	80.2869	4.80501
Solyc03g031655.1.1	882	599.594	0	0
Solyc09g066400.2.1	1555	1272.02	0	0
Solyc01g091800.3.1	1494	1211.02	1050	31.2659
Solyc06g054690.3.1	2403	2120.02	630	10.716
Solyc12g056673.1.1	810	528.031	0	0
Solyc09g065250.2.1	962	679.015	0	0
Solyc04g049485.1.1	625	345.546	0	0
Solyc09g084460.3.1	645	365.119	513.018	50.6675
Solyc02g067925.1.1	7689	7406.02	483.079	2.35215
Solyc12g006750.1.1	252	59.8793	0	0
Solyc03g122240.3.1	3244	2961.02	511	6.22316
Solyc01g109550.2.1	978	695.015	64	3.3206
Solyc06g007920.2.1	490	217.597	0	0
Solyc01g109780.3.1	2980	2697.02	735.537	9.83449
Solyc06g008460.2.1	390	136.883	2	0.526878
Solyc06g011460.1.1	600	320.948	0	0
Solyc01g081630.3.1	2503	2220.02	2.79827	0.0454532
Solyc09g011040.1.1	1290	1007.02	57	2.04113
Solyc01g080080.3.1	1806	1523.02	693	16.4082
Solyc10g081420.2.1	6066	5783.02	513.191	3.20004
Solyc06g005780.1.1	357	113.259	25	7.95972
Solyc01g094080.3.1	2132	1849.02	801.754	15.6362
Solyc06g069570.3.1	1494	1211.02	1204.53	35.8672
Solyc01g104590.3.1	2202	1919.02	6197	116.449
Solyc02g067510.3.1	922	639.411	0	0
Solyc12g062920.2.1	195	46.7408	0	0
Solyc12g007050.1.1	198	47.0916	296	226.662
Solyc03g026413.1.1	183	44.6681	0	0
Solyc09g064220.2.1	438	174.305	0	0
Solyc12g038970.2.1	2016	1733.02	461	9.59245
Solyc07g032745.1.1	1125	842.015	7	0.299784
Solyc02g078430.3.1	795	513.292	0	0
Solyc10g054040.2.1	1864	1581.02	6	0.13685
Solyc03g121770.2.1	2064	1781.02	2	0.0404942
Solyc09g072870.3.1	1463	1180.02	2326.23	71.0878
Solyc03g063690.1.1	1791	1508.02	59	1.41084
Solyc11g067200.2.1	4337	4054.02	701	6.23539
Solyc09g055900.3.1	1694	1411.02	177	4.52348
Solyc01g105230.3.1	7135	6852.02	1252	6.58898
Solyc03g120475.1.1	919	636.411	5484	310.736
Solyc08g007950.3.1	3366	3083.02	1629	19.0536
Solyc06g050185.1.1	204	47.5317	0	0
Solyc04g016060.1.1	846	563.653	60	3.83858
Solyc02g062170.3.1	1014	731.015	14.2259	0.701753
Solyc08g076500.3.1	207	48.4627	0	0
Solyc08g066190.2.1	2450	2167.02	0	0
Solyc09g007320.3.1	2220	1937.02	788.036	14.6705
Solyc05g012550.3.1	1211	928.015	61.7344	2.39885
Solyc06g073033.1.1	438	174.305	3.42448	0.708461
Solyc02g090135.1.1	2374	2091.02	366	6.31182
Solyc06g051060.3.1	1647	1364.02	66	1.74484
Solyc03g007500.3.1	2046	1763.02	312.069	6.383
Solyc07g042093.1.1	654	374.044	0	0
Solyc06g076130.3.1	5236	4953.02	567	4.12804
Solyc06g076910.2.1	6763	6480.02	98.7458	0.549508
Solyc12g013870.2.1	1226	943.015	732	27.9913
Solyc02g081570.3.1	2085	1802.02	0	0
Solyc07g005740.1.1	1431	1148.02	28	0.879511
Solyc02g086850.2.1	2888	2605.02	0	0
Solyc11g011130.2.1	1870	1587.02	3579	81.3227
Solyc03g118660.3.1	1672	1389.02	436	11.3191
Solyc05g009890.1.1	1362	1079.02	203	6.78421
Solyc02g030220.1.1	1017	734.015	8	0.393021
Solyc02g069547.1.1	744	462.783	0	0
Solyc09g008940.3.1	1682	1399.02	305	7.86155
Solyc05g006323.1.1	1341	1058.02	509	17.3483
Solyc01g100590.3.1	1474	1191.02	1688	51.1077
Solyc11g068810.2.1	709	428.402	383	32.2387
