target_id	length	eff_length	est_counts	tpm
Solyc01g006790.2.1	731	461.728	344	34.6034
Solyc05g018220.2.1	558	290.502	0	0
Solyc01g107220.2.1	1167	897.496	0	0
Solyc05g051340.2.1	2629	2359.5	183	3.60228
Solyc09g075840.3.1	328	98.5681	0	0
Solyc03g058370.2.1	1017	747.496	0	0
Solyc05g007250.3.1	1074	804.496	2151.44	124.208
Solyc04g048980.3.1	553	285.589	0	0
Solyc01g011091.1.1	8096	7826.5	367.86	2.18304
Solyc04g051680.3.1	2052	1782.5	150.32	3.91682
Solyc04g082200.2.1	1157	887.496	874	45.7394
Solyc11g044632.1.1	686	416.99	0	0
Solyc06g007430.2.1	2112	1842.5	389	9.80593
Solyc08g036560.2.1	741	471.728	97	9.5505
Solyc01g090340.2.1	988	718.496	997	64.4491
Solyc08g076720.3.1	4114	3844.5	679	8.20307
Solyc02g068930.3.1	1005	735.496	321	20.2708
Solyc01g095170.2.1	922	652.566	91	6.47684
Solyc07g018400.3.1	174	40.9392	10	11.3451
Solyc07g006300.3.1	2508	2238.5	1134	23.529
Solyc09g072910.2.1	1314	1044.5	0	0
Solyc08g075320.3.1	2532	2262.5	0	0
Solyc03g044273.1.1	5441	5171.5	242.697	2.17969
Solyc09g005730.3.1	735	465.728	148	14.7596
Solyc04g079830.2.1	2469	2199.5	1566	33.0685
Solyc07g041820.2.1	3138	2868.5	0	0
Solyc01g044510.2.1	547	279.76	0	0
Solyc03g071853.1.1	894	624.566	0	0
Solyc01g095070.3.1	869	599.566	788	61.0429
Solyc06g007890.3.1	568	300.207	23	3.55839
Solyc09g055610.2.1	105	25.373	0	0
Solyc04g009590.3.1	568	300.207	0	0
Solyc02g077240.3.1	2165	1895.5	17	0.416555
Solyc03g083100.3.1	1862	1592.5	2352	68.597
Solyc08g006645.1.1	406	152.728	8.07887	2.45685
Solyc04g007825.1.1	1329	1059.5	10	0.438376
Solyc03g044060.3.1	3067	2797.5	189	3.13789
Solyc06g008980.3.1	1496	1226.5	7	0.265081
Solyc10g050757.1.1	1464	1194.5	0	0
Solyc01g094710.2.1	359	118.078	0	0
Solyc05g017830.2.1	232	55.1138	0	0
Solyc11g027940.2.1	462	200.091	0	0
Solyc03g034130.3.1	840	570.625	0	0
Solyc04g011990.2.1	3364	3094.5	6	0.0900549
Solyc07g017560.3.1	2822	2552.5	0	0
Solyc01g005380.2.1	1818	1548.5	319.288	9.57676
Solyc12g005820.2.1	826	556.625	0	0
Solyc03g116170.3.1	1234	964.496	194	9.34216
Solyc04g016010.3.1	2019	1749.5	125	3.31851
Solyc12g098590.2.1	2992	2722.5	2158	36.8155
Solyc03g082575.1.1	2097	1827.5	20.1655	0.512505
Solyc09g020070.2.1	1401	1131.5	0	0
Solyc07g017330.2.1	730	460.728	0	0
Solyc01g021700.2.1	1146	876.496	0	0
Solyc09g055550.3.1	1685	1415.5	39	1.27968
Solyc01g014537.1.1	654	385.193	14	1.68809
Solyc03g098750.3.1	1586	1316.5	53	1.86983
Solyc06g054230.3.1	1995	1725.5	0	0
Solyc09g010340.2.1	1272	1002.5	0	0
Solyc06g043140.3.1	1035	765.496	0	0
Solyc03g034165.1.1	1203	933.496	10.1496	0.504988
Solyc01g012640.2.1	561	293.385	0	0
Solyc05g023660.2.1	1239	969.496	0	0
Solyc11g008140.2.1	1826	1556.5	1135	33.8683
Solyc02g062930.3.1	1567	1297.5	265	9.48606
Solyc08g066400.2.1	953	683.566	0	0
Solyc10g036690.2.1	93	25.3462	1	1.83246
Solyc09g011710.3.1	939	669.566	3746	259.849
Solyc12g096860.2.1	2683	2413.5	27	0.519593
Solyc02g063040.3.1	1276	1006.5	169	7.79867
Solyc06g076840.2.1	2830	2560.5	0	0
Solyc01g056940.2.1	756	486.728	2542	242.569
Solyc06g054620.3.1	855	585.625	36	2.85515
Solyc01g056270.2.1	701	431.905	2	0.215074
Solyc01g020230.3.1	2531	2261.5	25	0.513441
Solyc01g014107.1.1	766	496.728	171	15.9891
Solyc06g052140.2.1	885	615.566	0	0
Solyc05g052990.3.1	658	389.193	99	11.8145
Solyc06g033810.2.1	609	340.554	0	0
Solyc01g009690.2.1	2586	2316.5	293.506	5.8848
Solyc02g078420.2.1	309	87.2185	0.377692	0.201129
Solyc07g041240.2.1	468	205.236	12	2.71565
Solyc12g038770.2.1	729	459.728	0	0
Solyc06g052080.3.1	2780	2510.5	661	12.2289
Solyc11g020740.2.1	90	26.5909	0	0
Solyc01g014180.3.1	976	706.496	1505	98.9401
Solyc12g038350.2.1	872	602.566	4	0.30832
Solyc03g031650.3.1	738	468.728	117	11.5934
Solyc11g072410.2.1	2582	2312.5	232.022	4.66009
Solyc06g008100.3.1	663	394.193	4	0.471299
Solyc09g083445.1.1	618	349.485	11.0037	1.46236
Solyc06g064740.3.1	358	117.441	3.09473	1.22391
Solyc02g062260.2.1	226	53.2964	0	0
Solyc11g006650.2.1	2753	2483.5	51	0.95379
Solyc10g008330.3.1	689	419.99	1	0.110588
Solyc10g036640.2.1	240	57.4018	0	0
Solyc11g063580.2.1	291	78.1105	16	9.51386
Solyc01g111080.3.1	23222	22952.5	4544.97	9.19702
Solyc04g071540.3.1	3007	2737.5	436	7.3974
Solyc12g062470.2.1	485	220.663	3	0.631447
Solyc06g050840.3.1	977	707.496	261	17.1341
Solyc10g009530.3.1	1365	1095.5	56.2584	2.38519
Solyc07g052480.3.1	3041	2771.5	9586.98	160.662
Solyc01g008410.2.1	2163	1893.5	0	0
Solyc11g072650.2.1	1699	1429.5	0	0
Solyc01g101080.2.1	666	397.193	0	0
Solyc06g011490.3.1	1249	979.496	143	6.78077
Solyc09g020130.3.1	1655	1385.5	1397	46.8314
Solyc11g012600.2.1	1028	758.496	0	0
Solyc03g096645.1.1	4058	3788.5	338.874	4.15449
Solyc02g070420.2.1	1007	737.496	27	1.7004
Solyc01g090710.3.1	1946	1676.5	33	0.914234
Solyc05g013230.2.1	342	106.767	1	0.435018
Solyc11g028080.2.1	685	415.99	111	12.3933
Solyc03g032030.3.1	1722	1452.5	26	0.831389
Solyc06g053950.2.1	645	376.193	2	0.246925
Solyc12g009050.2.1	2268	1998.5	36	0.836653
Solyc09g015100.3.1	446	185.759	1	0.250033
Solyc08g061740.2.1	261	64.8511	0	0
Solyc07g008020.3.1	817	547.625	669	56.7399
Solyc07g005470.3.1	2223	1953.5	149	3.54258
Solyc12g042880.2.1	1074	804.496	1	0.0577327
Solyc07g066275.1.1	1327	1057.5	349.473	15.349
Solyc01g017410.2.1	501	235.463	0	0
Solyc02g014490.3.1	2997	2727.5	5	0.0851436
Solyc07g014585.1.1	1067	797.496	0	0
Solyc08g059780.2.1	1452	1182.5	2	0.0785554
Solyc02g080590.3.1	821	551.625	362	30.4797
Solyc01g066580.2.1	135	31.1452	13	19.3865
Solyc02g089930.3.1	2658	2388.5	1806	35.1188
Solyc04g081560.3.1	2712	2442.5	25	0.475392
Solyc12g010740.2.1	949	679.566	97	6.62958
Solyc09g030420.3.1	357	116.747	2	0.795662
Solyc09g056430.3.1	1825	1555.5	37	1.10479
Solyc07g009280.3.1	518	251.798	0	0
Solyc07g032670.2.1	1243	973.496	15	0.715654
Solyc04g018000.2.1	1215	945.496	0	0
Solyc01g057490.3.1	442	182.525	2	0.508926
Solyc04g006990.3.1	1321	1051.5	21	0.927593
Solyc04g009900.3.1	1390	1120.5	2770	114.819
Solyc02g021063.1.1	1655	1385.5	88	2.95001
Solyc04g072470.3.1	508	242.222	0	0
Solyc06g082020.3.1	489	224.348	1	0.207026
Solyc11g072800.2.1	4144	3874.5	3	0.0359627
Solyc08g080110.3.1	2880	2610.5	477	8.48675
Solyc08g074680.2.1	5534	5264.5	30	0.264674
Solyc00g005850.2.1	566	298.236	0	0
Solyc12g009745.1.1	2898	2628.5	46.9421	0.829472
Solyc10g008210.3.1	4197	3927.5	46	0.543986
Solyc06g072480.1.1	516	249.874	0	0
Solyc09g057715.1.1	519	252.696	0	0
Solyc05g015710.3.1	1126	856.496	616	33.4042
Solyc12g097070.2.1	1320	1050.5	63	2.78543
Solyc12g019340.1.1	183	43.4669	0	0
Solyc05g006260.1.1	183	43.4669	0	0
Solyc01g067380.3.1	1781	1511.5	338	10.3862
Solyc12g042120.2.1	508	242.222	53	10.1627
Solyc07g006800.1.1	1362	1092.5	0	0
Solyc09g009280.1.1	885	615.566	9	0.679069
Solyc06g005070.2.1	2155	1885.5	600	14.7799
Solyc11g066760.2.1	2304	2034.5	342	7.80756
Solyc06g071540.3.1	3375	3105.5	44	0.658063
Solyc09g065150.1.1	150	34.3246	0	0
Solyc10g081230.2.1	1185	915.496	4.15987	0.211042
Solyc01g106390.3.1	2020	1750.5	443	11.7541
Solyc09g007080.3.1	5868	5598.5	379.284	3.14658
Solyc11g066500.2.1	3576	3306.5	1185	16.6455
Solyc01g102637.1.1	282	73.9296	4	2.51297
Solyc03g060510.3.1	1738	1468.5	804	25.429
Solyc11g066460.1.1	651	382.193	81	9.84347
Solyc06g082800.3.1	1406	1136.5	308	12.5872
Solyc01g105290.3.1	1594	1324.5	1569	55.0197
Solyc08g062965.1.1	528	261.359	0	0
Solyc03g058900.2.1	501	235.463	0	0
Solyc11g011542.1.1	477	213.638	46	10.0006
Solyc03g007860.1.1	558	290.502	594	94.9692
Solyc06g048620.3.1	4542	4272.5	141	1.53279
Solyc03g006490.3.1	1155	885.496	237	12.431
Solyc11g017373.1.1	738	468.728	0	0
Solyc09g060100.3.1	5908	5638.5	227.678	1.87544
Solyc03g006950.2.1	2238	1968.5	0	0
Solyc03g114300.3.1	2676	2406.5	276	5.32684
Solyc02g011755.1.1	321	94.5316	0	0
Solyc11g010105.1.1	741	471.728	273	26.8793
Solyc09g092080.3.1	862	592.566	101	7.91645
Solyc05g055160.3.1	2243	1973.5	18779	441.959
Solyc06g053780.3.1	2021	1751.5	204	5.40962
Solyc07g055920.3.1	1156	886.496	2	0.104785
Solyc02g062040.3.1	1448	1178.5	111	4.37462
Solyc05g046390.3.1	754	484.728	1444	138.362
Solyc09g042300.2.1	2512	2242.5	7	0.144981
Solyc03g044600.2.1	1206	936.496	58.762	2.91432
Solyc11g067270.1.1	1293	1023.5	0	0
Solyc09g083370.3.1	1089	819.496	245.448	13.911
Solyc09g018235.1.1	789	519.678	0	0
Solyc03g115845.1.1	300	82.7123	28	15.7229
Solyc07g065280.3.1	693	423.948	1010	110.651
Solyc10g018885.1.1	357	116.747	118	46.9441
Solyc10g051050.2.1	2773	2503.5	32	0.593675
Solyc03g007680.3.1	1191	921.496	270	13.6087
Solyc03g115800.1.1	1281	1011.5	2	0.0918357
Solyc05g005910.3.1	1815	1545.5	1	0.0300523
Solyc07g032300.1.1	213	50.1555	0	0
Solyc01g091860.3.1	3645	3375.5	316.28	4.35191
Solyc12g098660.2.1	1485	1215.5	381	14.5585
Solyc04g057890.3.1	4289	4019.5	448.385	5.18115
Solyc06g008960.3.1	4420	4150.5	467	5.22592
Solyc02g030520.1.1	69	36.2449	0	0
Solyc10g044967.1.1	720	450.818	0	0
Solyc07g026705.1.1	641	372.193	21	2.62058
Solyc07g039384.1.1	453	192.017	0	0
Solyc08g005440.3.1	3192	2922.5	479	7.61251
Solyc01g005610.3.1	1068	798.496	1	0.0581665
Solyc04g050345.1.1	390	140.275	0	0
Solyc10g086290.2.1	1363	1093.5	0	0
Solyc12g035860.1.1	315	91.1694	4	2.03778
Solyc05g016473.1.1	3230	2960.5	0	0
Solyc02g088954.1.1	675	406.072	3.26459	0.373397
Solyc08g082330.3.1	484	219.82	38	8.02902
Solyc05g026050.3.1	1505	1235.5	268	10.0749
Solyc10g050630.1.1	315	91.1694	0	0
Solyc07g039540.1.1	246	58.8761	3	2.36662
Solyc01g096185.1.1	435	176.424	56	14.7427
Solyc07g021740.2.1	811	541.625	0	0
Solyc02g062375.1.1	3217	2947.5	787	12.4013
Solyc12g009620.2.1	1820	1550.5	460	13.7795
Solyc05g012170.2.1	783	513.678	0	0
Solyc01g103803.1.1	699	429.905	0	0
Solyc12g087900.2.1	1377	1107.5	0	0
Solyc09g090660.3.1	2092	1822.5	1484.01	37.8196
Solyc02g081700.1.1	747	477.728	1599	155.458
Solyc08g079580.1.1	447	186.739	0	0
Solyc04g057880.3.1	6172	5902.5	503.401	3.96118
Solyc05g021090.3.1	1542	1272.5	70.1323	2.55981
Solyc06g082000.3.1	2271	2001.5	21	0.487316
Solyc11g045540.1.1	447	186.739	0	0
Solyc10g084360.1.1	165	39.0463	0	0
Solyc03g062745.1.1	441	181.639	0	0
Solyc04g050550.2.1	2358	2088.5	232	5.15941
Solyc05g024454.1.1	521	254.62	0	0
Solyc09g016957.1.1	339	105	0	0
Solyc09g060170.1.1	1035	765.496	0	0
Solyc05g055790.3.1	2662	2392.5	957	18.5783
Solyc01g096255.1.1	405	151.859	0	0
Solyc05g054170.3.1	4313	4043.5	462	5.30678
Solyc01g005730.3.1	3708	3438.5	201	2.71502
Solyc10g018355.1.1	780	510.678	0	0
Solyc08g076830.1.1	1026	756.496	82	5.03446
Solyc10g045040.1.1	225	53.239	0	0
Solyc03g081203.1.1	183	43.4669	8	8.54825
Solyc02g085700.2.1	2892	2622.5	1608	28.4785
Solyc12g008580.2.1	2991	2721.5	99	1.68956
Solyc08g014290.1.1	1188	918.496	281	14.2094
Solyc01g102970.3.1	2799	2529.5	785	14.4139
Solyc08g044540.1.1	225	53.239	0	0
Solyc06g060270.3.1	3396	3126.5	32	0.475377
Solyc06g072570.3.1	1211	941.496	797	39.3175
Solyc01g109070.2.1	616	347.485	98	13.0989
Solyc05g041900.1.1	285	75.3747	0	0
Solyc01g010050.3.1	1875	1605.5	1949.74	56.4044
Solyc08g061450.2.1	1512	1242.5	19	0.710239
Solyc10g055740.2.1	1711	1441.5	41	1.32104
Solyc01g086900.3.1	3177	2907.5	433	6.91695
Solyc11g007120.2.1	1251	981.496	318	15.0482
Solyc01g104448.1.1	516	249.874	4.50719	0.837782
Solyc01g060410.3.1	279	72.601	0	0
Solyc02g080470.3.1	3187	2917.5	657	10.4593
Solyc08g045760.1.1	261	64.8511	0	0
Solyc11g008720.2.1	2785	2515.5	231	4.26515
Solyc05g051840.1.1	1134	864.496	431	23.1558
Solyc02g084550.3.1	1100	830.496	340	19.0146
Solyc04g017965.1.1	300	82.7123	0	0
Solyc07g045250.1.1	213	50.1555	378	350.041
Solyc02g092420.3.1	2392	2122.5	48	1.05037
Solyc10g055650.2.1	3037	2767.5	2106	35.3441
Solyc07g007290.1.1	1572	1302.5	1	0.035659
Solyc06g068930.2.1	1137	867.496	0	0
Solyc05g009050.3.1	4077	3807.5	442	5.39174
Solyc04g054730.3.1	2506	2236.5	129	2.67897
Solyc03g034201.1.1	498	232.629	0	0
Solyc06g007165.1.1	2062	1792.5	1982	51.356
Solyc03g013630.3.1	2749	2479.5	290	5.43226
Solyc03g112200.1.1	756	486.728	1106	105.539
Solyc02g083630.3.1	2225	1955.5	105.784	2.51251
Solyc02g092810.3.1	868	598.566	205	15.907
Solyc10g082060.1.1	759	489.728	0	0
Solyc01g087570.2.1	548	280.732	274	45.332
Solyc09g063140.3.1	2272	2002.5	824.448	19.1222
Solyc01g060210.3.1	456	194.578	7	1.6709
Solyc02g069515.1.1	1210	940.496	71	3.50629
Solyc02g070210.3.1	1637	1367.5	101	3.43037
Solyc09g008950.1.1	828	558.625	0	0
Solyc03g116390.3.1	617	348.485	0	0
Solyc06g071340.1.1	96	25.6322	1	1.81201
Solyc11g017470.2.1	1385	1115.5	776	32.3102
Solyc02g030630.1.1	921	651.566	0	0
Solyc08g083175.1.1	396	144.973	0	0
Solyc08g048250.3.1	1857	1587.5	420	12.288
Solyc12g032937.1.1	345	108.899	0	0
Solyc09g009190.3.1	2730	2460.5	4971	93.8355
Solyc12g006870.2.1	1232	962.496	1184	57.1345
Solyc07g008350.3.1	1670	1400.5	403	13.365
Solyc08g068640.3.1	5247	4977.5	29.4544	0.274844
Solyc02g021520.1.1	279	72.601	0	0
Solyc09g007250.3.1	1648	1378.5	3530	118.936
Solyc12g087870.2.1	1737	1467.5	111	3.51311
Solyc03g058213.1.1	309	87.2185	3	1.59757
Solyc02g079280.3.1	1274	1004.5	14	0.64733
Solyc08g008630.3.1	1303	1033.5	6372	286.36
Solyc06g005310.3.1	1358	1088.5	679.029	28.9739
Solyc12g049120.2.1	1332	1062.5	0	0
Solyc09g072940.2.1	858	588.625	0	0
Solyc08g075540.3.1	2634	2364.5	672	13.2001
Solyc09g091510.3.1	1452	1182.5	251	9.85871
Solyc04g016177.1.1	1251	981.496	71	3.35982
Solyc03g120050.3.1	1594	1324.5	128.487	4.50561
Solyc05g018453.1.1	867	597.566	0	0
Solyc07g065320.3.1	4946	4676.5	2764	27.4513
Solyc05g013560.3.1	448	187.565	221	54.7251
Solyc01g108380.2.1	1059	789.496	0	0
Solyc06g035943.1.1	780	510.678	0	0
Solyc08g006251.1.1	678	409.072	0	0
Solyc05g025810.3.1	1306	1036.5	1360	60.9421
Solyc03g115350.2.1	507	241.222	0	0
Solyc12g011190.2.1	1418	1148.5	105	4.24625
Solyc11g071423.1.1	2259	1989.5	104.685	2.44393
Solyc10g045555.1.1	393	142.541	1	0.325841
Solyc08g080585.1.1	714	444.818	102.759	10.7295
Solyc02g005115.1.1	550	282.703	10.4267	1.71301
Solyc02g086660.3.1	3546	3276.5	462.441	6.55531
Solyc04g070987.1.1	535	268.038	51.909	8.99483
Solyc03g096193.1.1	399	147.175	0	0
Solyc10g074520.2.1	1668	1398.5	24	0.797069
Solyc02g065360.3.1	2862	2592.5	348	6.23458
Solyc01g020570.2.1	1065	795.496	0	0
Solyc02g076790.3.1	1037	767.496	234	14.1607
Solyc03g080115.1.1	945	675.566	0	0
Solyc03g005470.3.1	839	569.625	835	68.0837
Solyc05g047540.3.1	4664	4394.5	1652.01	17.4602
Solyc11g020471.1.1	882	612.566	0	0
Solyc05g005770.3.1	1621	1351.5	170	5.84225
Solyc03g044420.2.1	1271	1001.5	23	1.06666
Solyc06g072135.1.1	1409	1139.5	77	3.13851
Solyc04g054760.3.1	876	606.566	46	3.52229
Solyc05g014177.1.1	448	187.565	1	0.247625
Solyc03g111705.1.1	792	522.678	0	0
Solyc07g015850.1.1	507	241.222	0	0
Solyc03g063290.3.1	850	580.625	276.504	22.1183
Solyc09g020190.3.1	2061	1791.5	962	24.9405
Solyc11g008340.2.1	3580	3310.5	1184	16.6113
Solyc12g019777.1.1	477	213.638	0	0
Solyc09g082740.1.1	288	76.9207	0	0
Solyc03g051820.1.1	411	156.598	0	0
Solyc01g108820.1.1	768	498.678	0	0
Solyc09g008917.1.1	192	44.9479	0	0
Solyc11g072320.2.1	4765	4495.5	2129	21.996
Solyc03g112770.3.1	871	601.566	414	31.9641
Solyc04g054430.2.1	1054	784.496	267	15.8076
Solyc10g052660.2.1	600	331.856	984.943	137.85
Solyc04g083160.2.1	2894	2624.5	45	0.796366
Solyc02g088510.3.1	1452	1182.5	47	1.84605
Solyc02g086920.2.1	2778	2508.5	0	0
Solyc04g039830.2.1	636	367.378	5	0.632125
Solyc08g062387.1.1	405	151.859	6	1.83508
Solyc03g117720.3.1	1465	1195.5	9	0.349655
Solyc04g074165.1.1	420	163.989	42	11.8954
Solyc07g063080.3.1	2851	2581.5	35	0.629713
Solyc11g062195.1.1	489	224.348	0	0
Solyc07g062020.2.1	849	579.625	0	0
Solyc04g050823.1.1	585	317.021	0	0
Solyc01g108080.3.1	384	135.872	2	0.683671
Solyc08g066460.2.1	935	665.566	8	0.558271
Solyc08g006000.3.1	1005	735.496	815	51.4663
Solyc03g007825.1.1	885	615.566	37.8743	2.8577
Solyc03g031655.1.1	882	612.566	0	0
Solyc09g066400.2.1	1555	1285.5	0	0
Solyc01g091800.3.1	1494	1224.5	906	34.365
Solyc06g054690.3.1	2403	2133.5	460	10.0141
Solyc12g056673.1.1	810	540.625	0	0
Solyc09g065250.2.1	962	692.566	0	0
Solyc04g049485.1.1	625	356.45	0	0
Solyc09g084460.3.1	645	376.193	5	0.617313
Solyc02g067925.1.1	7689	7419.5	321.756	2.01418
Solyc12g006750.1.1	252	61.6191	3	2.26127
Solyc03g122240.3.1	3244	2974.5	260	4.05981
Solyc01g109550.2.1	978	708.496	312	20.4533
Solyc06g007920.2.1	490	225.279	0	0
Solyc01g109780.3.1	2980	2710.5	871.59	14.9351
Solyc06g008460.2.1	390	140.275	0	0
Solyc06g011460.1.1	600	331.856	0	0
Solyc01g081630.3.1	2503	2233.5	0	0
Solyc09g011040.1.1	1290	1020.5	39	1.775
Solyc01g080080.3.1	1806	1536.5	458	13.8446
Solyc10g081420.2.1	6066	5796.5	899.396	7.20662
Solyc06g005780.1.1	357	116.747	8	3.18265
Solyc01g094080.3.1	2132	1862.5	924.13	23.0454
Solyc06g069570.3.1	1494	1224.5	835.373	31.6861
Solyc01g104590.3.1	2202	1932.5	5420	130.265
Solyc02g067510.3.1	922	652.566	0	0
Solyc12g062920.2.1	195	45.6927	0	0
Solyc12g007050.1.1	198	46.6889	109	108.432
Solyc03g026413.1.1	183	43.4669	0	0
Solyc09g064220.2.1	438	178.996	0	0
Solyc12g038970.2.1	2016	1746.5	311	8.27063
Solyc07g032745.1.1	1125	855.496	7	0.380037
Solyc02g078430.3.1	795	525.678	1	0.088354
Solyc10g054040.2.1	1864	1594.5	5	0.145644
Solyc03g121770.2.1	2064	1794.5	5	0.129412
Solyc09g072870.3.1	1463	1193.5	1755	68.2971
Solyc03g063690.1.1	1791	1521.5	38	1.16
Solyc11g067200.2.1	4337	4067.5	332	3.79103
Solyc09g055900.3.1	1694	1424.5	77	2.51059
Solyc01g105230.3.1	7135	6865.5	855.272	5.786
Solyc03g120475.1.1	919	649.566	8018	573.309
Solyc08g007950.3.1	3366	3096.5	1697	25.4541
Solyc06g050185.1.1	204	48.1664	0	0
Solyc04g016060.1.1	846	576.625	18	1.44986
Solyc02g062170.3.1	1014	744.496	1.25448	0.0782616
Solyc08g076500.3.1	207	48.8322	0	0
Solyc08g066190.2.1	2450	2180.5	0	0
Solyc09g007320.3.1	2220	1950.5	658.826	15.6881
Solyc05g012550.3.1	1211	941.496	33.223	1.63895
Solyc06g073033.1.1	438	178.996	0	0
Solyc02g090135.1.1	2374	2104.5	232	5.12019
Solyc06g051060.3.1	1647	1377.5	32	1.07896
Solyc03g007500.3.1	2046	1776.5	148.021	3.86994
Solyc07g042093.1.1	654	385.193	0	0
Solyc06g076130.3.1	5236	4966.5	292	2.73073
Solyc06g076910.2.1	6763	6493.5	86.0446	0.615447
Solyc12g013870.2.1	1226	956.496	637	30.9316
Solyc02g081570.3.1	2085	1815.5	0	0
Solyc07g005740.1.1	1431	1161.5	7	0.279915
Solyc02g086850.2.1	2888	2618.5	1	0.0177376
Solyc11g011130.2.1	1870	1600.5	1983	57.5459
Solyc03g118660.3.1	1672	1402.5	252	8.34536
Solyc05g009890.1.1	1362	1092.5	260	11.0535
Solyc02g030220.1.1	1017	747.496	0	0
Solyc02g069547.1.1	744	474.728	0	0
Solyc09g008940.3.1	1682	1412.5	201	6.60929
Solyc05g006323.1.1	1341	1071.5	323	14.001
Solyc01g100590.3.1	1474	1204.5	1229	47.3906
Solyc11g068810.2.1	709	439.818	450	47.5209
Solyc10g047480.1.1	1443	1173.5	0	0
Solyc01g086970.3.1	585	317.021	750	109.88
Solyc02g069730.3.1	1243	973.496	1	0.0477102
